isbn,title,publishDate,price,pageCount,size,weight,label,author_name_tf,publisher_name_tf
9788972885818,이순신의 7년 1,3296,15000,328,28152,485,0,3,23
9788972885825,이순신의 7년 2,3296,15000,320,28152,475,0,3,23
9788972926009,가루지기 타령 1,8662,7500,336,33896,470,0,1,1
9788973223107,워싱턴 달동네,5725,9800,224,33896,314,0,1,1
9788973306060,날개.권태 외,11409,5500,256,31080,333,0,1,3
9788973306121,무정,11350,6000,430,31080,559,0,1,3
9788973306411,혈의 누.귀의 성,10924,5500,280,31080,364,0,1,3
9788973370054,여자의 남자 1,11471,5300,314,31080,408,0,1,33
9788973370351,무궁화 꽃이 피었습니다 1,11593,5000,286,31080,372,0,22,33
9788973371280,아들과 함께 걷는 길,10377,5500,212,31080,276,0,6,33
9788973371891,소년 소녀를 만나다,9626,7500,286,24064,286,0,3,33
9788973372430,상실의 풍경,9505,7500,350,31080,455,0,15,33
9788973372454,어떤 솔거의 죽음,9459,7500,340,31080,442,0,15,33
9788973372461,마술의 손,9459,7500,330,31080,429,0,15,33
9788973372478,유형의 땅,9419,7500,318,31080,413,0,15,33
9788973373109,장외인간,5294,15800,531,24064,743,0,1,33
9788973375813,불타는 빙벽 1,7934,8000,254,33896,356,0,2,33
9788973376087,모델,7688,8500,183,27300,256,0,6,33
9788973376407,하비로,7439,8500,361,33896,505,0,3,33
9788973818495,모범 경작생,7232,5500,216,33896,302,0,1,4
9788973990191,황금의 땅 4,11562,5500,312,31080,406,0,18,1
9788974099794,전쟁과 사랑,1338,16000,387,33896,585,0,1,1
9788974114855,의열단,3178,15000,450,31080,565,0,2,1
9788974144531,민들레꽃 사랑,7080,8800,320,33896,448,0,1,1
9788974162528,그리울 홍영감,1783,13000,169,28700,235,0,1,1
9788974231668,불의 지문,8405,8000,320,33896,448,0,1,1
9788974241780,지옥의 호주,1235,15000,255,34200,473,0,1,1
9788974470708,항적 1,9067,7500,310,31080,403,0,1,3
9788974470968,나는 한국에서 왕처럼 살았소 1,8671,7500,280,33896,392,0,2,3
9788974472047,사임당 삶의 향기,2995,15000,359,33896,540,0,1,3
9788974560232,활빈도 1,11501,5300,318,31080,445,0,6,30
9788974560256,활빈도 3,11501,5300,318,31080,445,0,6,30
9788974560959,꿈 1,9641,7000,288,31080,403,0,5,30
9788974561062,안으로의 여행,9429,8000,286,24064,400,0,2,30
9788974561413,또하나의 나,9043,8000,294,33896,529,0,2,30
9788974561482,천둥소리,8895,8800,366,33896,659,0,6,30
9788974561772,광야,8499,8500,333,33896,466,0,2,30
9788974561826,나는 아주 오래 살 것이다,8409,8500,276,33896,386,0,17,30
9788974561994,객주 1,8139,9000,300,33896,420,0,6,30
9788974562229,아제아제 바라아제,8004,9500,398,33896,557,0,5,30
9788974562427,물방울 하나 떨어지면,7779,9000,328,33896,459,0,4,30
9788974562717,흑산도 하늘 길,7334,9000,326,33896,456,0,5,30
9788974562861,신들의 황혼,7212,9000,272,33896,381,0,3,30
9788974563158,연리지가 있는 풍경,7095,9500,295,26656,413,0,1,30
9788974563523,수상한 이웃,6713,9500,295,33896,413,0,4,30
9788974563622,반야 1,6578,9800,336,33896,470,0,4,30
9788974563660,푸른 진주,6531,9800,300,31080,390,0,1,30
9788974564346,변신,5436,12500,464,33896,650,0,1,30
9788974564377,환영 혹은 몬스터,5360,10000,304,27000,395,0,1,30
9788974564735,불의 여신 백파선,4325,11500,272,33896,375,0,3,30
9788974564742,매구 할매,4300,13000,384,31500,525,0,4,30
9788974565091,반야 세트 - 전10권,2677,130000,3800,33896,5538,0,4,30
9788974565275,꽁치가 숨쉬는 방,1904,13000,228,33896,388,0,1,30
9788974565329,포토타임,1645,13000,256,28000,400,0,2,30
9788974565367,성북동 아버지,1434,13500,272,29400,443,0,1,30
9788974565404,우주 끝에서 만나,1260,14000,292,29400,462,0,2,30
9788974565442,직박구리가 사는 은행나무,1008,14000,244,29400,400,0,2,30
9788974565534,백성 1부 1,546,18000,392,34200,510,0,2,30
9788974565787,백성 1~21 세트 - 전21권,546,378000,8256,34200,10733,0,2,30
9788974802004,람다성 1,10205,7000,370,31080,481,0,1,3
9788974802981,그 남자의 겨울,6609,9500,243,33896,340,0,3,3
9788974803773,용주골 나팔수,3930,12000,296,33896,414,0,1,3
9788974862176,사신마곡 2,9345,6800,274,33896,384,0,2,8
9788974863227,벽안금룡 1,9069,6800,274,31080,356,0,2,8
9788974863302,무색의 검향 1,9067,6800,274,31080,356,0,2,8
9788974863340,축융세가 1,9032,6800,266,31080,346,0,2,8
9788974863920,소야 1,8810,7000,272,33896,381,0,2,8
9788974863968,황금도 1,8788,7000,290,33896,406,0,2,8
9788974866075,비맥 -상,11075,5500,308,31080,400,0,1,8
9788975271670,오영수의 어린 상록수,8718,7500,160,21824,192,0,1,10
9788975272639,미늘의 끝,8636,9000,438,33896,788,0,1,10
9788975275968,진실이 말소된 페이지 1,6310,9000,264,29400,343,0,1,10
9788975277078,월요일이 없는 소년,3562,13000,327,29400,430,0,1,10
9788975278426,아이리스 IRIS 2,5640,11000,312,32560,406,0,1,1
9788975279348,야수가 간다 3,4693,12000,365,31500,525,0,1,10
9788975279539,라 트라비아타의 초상,5351,11900,320,28700,416,0,1,10
9788975581816,천추태후와 남첩 1,5911,12000,286,34875,543,0,2,2
9788975581823,천추태후와 남첩 2,5893,12000,279,34875,530,0,2,2
9788975741173,마음이 아픈 사람은 인도로 가라 1,9249,7800,350,31080,455,0,1,1
9788975986666,블루칩 시티,6232,9800,156,33896,218,0,1,1
9788976081032,소설 마태우스,10324,6500,354,31080,460,0,2,1
9788976251367,업녀 1,5263,11000,337,33896,472,0,3,3
9788976251374,업녀 2,5263,11000,342,33896,479,0,3,3
9788976251619,흑색 태양 3,3015,13500,336,33896,505,0,1,3
9788976755100,경남소설 2008,6107,12000,323,33896,452,0,1,4
9788977121300,땅과 흙 5,9794,8000,400,31080,520,0,1,1
9788977192010,엽기적인 그녀 -전반전,9225,7000,272,31080,354,0,2,1
9788977284753,돌아오지 않는 밀사,4361,15000,288,31080,374,0,1,3
9788977286887,전사의 후예 3,7545,8000,268,33896,375,0,2,3
9788977288515,대통령의 뒷모습,459,18000,314,33896,440,0,1,3
9788977440395,다래,3925,15000,432,24064,432,0,2,1
9788978145770,5분 18초,5097,13000,409,33896,573,0,1,1
9788978321983,페인트 공,7622,10000,372,33896,521,0,2,1
9788978720281,노래하라 더 이상 말하지 말라 2,10741,6500,296,31080,385,0,1,2
9788978720342,사랑에 대한 세가지 생각,10057,7500,310,31080,403,0,1,2
9788978785884,당신 손에 맡긴 영혼,8294,10000,336,33896,470,0,1,2
9788979191110,그리운날의 수채화,9620,7000,320,31080,416,0,7,8
9788979192469,사랑의 사기꾼,8785,7500,288,33896,403,0,1,8
9788979193015,해후,8615,7500,286,33896,400,0,1,8
9788979196917,다시 사랑한다 말할까,7184,8000,232,26325,325,0,2,8
9788979196993,유리의 노래,7150,8000,204,26460,286,0,6,8
9788979197006,시간의 다리,7150,8000,188,26460,263,0,3,8
9788979211504,금요일은 아름다워,5000,12000,456,33896,638,0,1,1
9788979401172,어머니의 그림자 세트 - 전5권,5537,135000,542,38400,813,0,2,2
9788979401226,어머니의 그림자 5,5572,27000,532,34875,1011,0,2,2
9788979409772,어머니 품안에는,6790,9800,320,33896,448,0,2,1
9788979441123,여자,9058,7500,322,31080,419,0,1,5
9788979443073,생오지 뜸부기,5820,10000,232,33896,325,0,3,5
9788979445121,해적의 바다,3731,13000,272,31500,375,0,3,5
9788979447064,그 여름의 두만강,2006,15000,368,29400,478,0,1,5
9788979448535,잃어버린 시간,534,15800,320,26650,416,0,2,5
9788979450590,미인보살 3,10464,6000,246,31080,320,0,1,1
9788979542394,소년 박정희,7264,9000,255,33896,357,0,3,6
9788979543988,별난 중국 천지,6072,10000,303,33896,424,0,2,6
9788979545227,2012 한국을 빛낸 문인들,4504,30000,640,33896,1152,0,2,6
9788979545548,2013 한국을 빛낸 문인들,4136,30000,712,33896,997,0,2,6
9788979545630,60년 만에 꿈 이룬 집념의 사나이,4023,15000,304,34425,578,0,2,6
9788979549164,노가다 : 방랑의 노동자 4,469,23000,464,34425,882,0,1,6
9788979692303,종이여인,7881,10000,259,24064,363,0,4,5
9788979693423,어머니의 초상화 -하,5791,10000,227,33896,409,0,1,5
9788979693515,차가운 음성,5742,10000,259,33896,363,0,4,5
9788979693706,질풍 속에 피는 꽃,5353,12000,323,33896,452,0,1,5
9788979694963,커튼 콜 Curtain Call,3703,15800,500,33896,725,0,1,5
9788979731149,회색강,8833,7500,294,33896,412,0,1,7
9788979732207,풍뎅이,6704,9000,251,33896,351,0,1,7
9788979733006,대서양의 민들레,5112,10000,319,33896,447,0,1,7
9788979735291,지리산에 바람이 분다,1691,14000,264,31500,343,0,2,7
9788979735338,남극해,1641,14000,304,27000,395,0,2,7
9788979735703,심판의 날 2,1225,18000,400,31500,520,0,2,7
9788979736151,신월,516,15000,224,30000,291,0,1,7
9788979970104,공무도하가 -하,10619,6500,326,31080,424,0,1,2
9788979972108,세발자전거를 탄 여인,6136,10000,336,24064,470,0,3,2
9788980155255,초록빛 아침 1,7671,8000,233,33896,326,0,2,1
9788980403158,거대한 뿌리,6825,9000,207,30160,269,0,3,1
9788980460274,비련의 화인,10894,6500,338,31080,439,0,4,1
9788980501472,그대 다시는 고향에 가지 못하리,7994,12000,347,33896,486,0,7,1
9788980722655,귀신 잡는 무적해병,1778,15000,314,33896,440,0,2,1
9788980973569,임란전록,3570,12000,368,33896,515,0,3,3
9788980973576,기해동정록,3665,12000,312,33896,437,0,3,3
9788980974511,어린 사자의 시간,2246,10000,280,24440,364,0,3,3
9788981000608,딸들의 방,9249,8000,294,33896,412,0,2,1
9788981143633,마르코스 요안네스 1,5070,11000,320,33896,448,0,3,2
9788981143640,마르코스 요안네스 2,5070,11000,336,33896,470,0,3,2
9788981202057,누항사,8262,8800,370,33896,518,0,1,2
9788981205133,대통령의 눈물,3513,14000,280,34100,532,0,2,2
9788981330637,이 풍진 세상을,10325,6500,264,31080,370,0,1,9
9788981950668,미움하나 사랑둘 -하,7310,8500,549,33896,769,0,2,1
9788982064944,모래성의 열쇠,9134,9000,312,33896,562,0,1,8
9788982180538,내 인생의 마지막 4.5초,8085,8000,268,33896,375,0,4,15
9788982180934,부엌,6729,9500,232,31080,302,0,1,15
9788982181146,오마니별,6212,11000,384,28700,499,0,4,15
9788982181832,부부의 초상,4324,16000,480,24000,435,0,2,15
9788982181948,전갈,3950,14000,492,28700,500,0,4,15
9788982182075,모래 인간,3462,13000,264,27000,343,0,1,15
9788982182136,존슨 기억 판매 회사,3183,14000,276,27000,359,0,1,15
9788982182228,김준성 소설 선집,2900,20000,320,28350,448,0,2,15
9788982182266,대사증후군,2706,14000,268,31080,310,0,1,15
9788982182402,낮잠,2117,14000,252,27000,295,0,1,15
9788982182594,좋은 여자들,1757,14000,304,27000,395,0,2,15
9788982182600,내 인생의 사방연속무늬,1732,14000,244,27000,317,0,1,15
9788982182693,타오르다,1510,14000,264,27000,343,0,2,15
9788982182877,황색 점멸신호,1291,14000,308,27000,400,0,1,15
9788982182921,녹색 목요일,1228,14000,264,27000,343,0,1,15
9788982786105,대황하 1,8626,7000,286,33896,400,0,2,8
9788982812590,냉장고,9219,7500,334,31080,434,0,1,192
9788982814303,나의 검정 그물 스타킹,8612,8000,286,33896,400,0,2,192
9788982815331,복사꽃 그 자리,8327,8500,278,33896,389,0,1,192
9788982816345,이발소에 두고 온 시,8041,15000,311,33896,435,0,1,192
9788982818417,머리에 꽃을,7607,8500,262,56896,498,0,3,192
9788982818431,실상사,7592,8000,223,31080,290,0,1,192
9788982960703,레디 메이드 인생,10391,3500,300,24064,300,0,2,1
9788983085160,태종 이방원 1,3051,15000,360,33750,684,0,1,1
9788983170026,그 섬에 간 사람들 -상,10405,6500,286,31080,372,0,1,1
9788983440624,늬들이 미군인 줄 알아? 1,8165,7500,260,33896,364,0,1,1
9788983670755,선생님 울지 마세요,7119,8000,199,33896,279,0,1,4
9788983670878,땅에 이르는 길,7039,9500,247,33896,346,0,1,4
9788983671295,사자가 풀을 뜯고,6018,9000,190,33896,266,0,1,4
9788983751799,행복,9677,6500,224,31080,291,0,1,9
9788983752338,한국 대표 중단편 소설 50 - 제1권,10849,8000,486,33896,680,0,1,9
9788983924247,맨해튼 블루스,4903,12000,303,33896,424,0,1,5
9788984004528,뉴욕 블루스 - 전2권,8398,16000,644,33896,1075,0,1,3
9788984004900,BNQ,8318,8000,288,33896,403,0,1,3
9788984004993,로즈파크 1,8295,8000,297,33896,416,0,7,3
9788984010604,샤넬에게,8165,8000,200,26460,280,0,1,1
9788984047969,한 여자의 이야기,6800,11000,264,33896,370,0,2,1
9788984312487,마라토너의 흡연,6359,9500,276,33896,386,0,3,39
9788984314146,당신 옆을 스쳐간 그 소녀의 이름은,5401,13800,304,31080,395,0,17,39
9788984315600,북성로의 밤,4788,12000,356,31080,463,0,3,39
9788984316904,소금,4396,13000,368,29820,525,0,7,39
9788984318250,상실의 시간들,3944,13000,324,31500,440,0,1,39
9788984318540,강철 무지개,3807,14000,472,31500,605,0,5,39
9788984319837,늙은 차와 히치하이커,3265,13000,328,24064,355,0,5,39
9788984370111,등대지기,8636,9500,312,31080,406,0,5,6
9788984370258,마지막 소풍 1,8318,7500,270,33896,378,0,7,6
9788984370401,길,7753,8500,296,31080,385,0,5,6
9788984370807,가시고기,9240,9500,286,31080,452,0,5,6
9788984370951,보리밭에 달 뜨면,5829,11000,400,30870,520,0,1,6
9788984470019,세월의 돌 1,9315,7000,296,31080,385,0,7,32
9788984474710,별을 쥐고 있는 여자 1,8560,8000,304,33896,426,0,1,32
9788984563971,신들의 전쟁 1,8626,7500,306,33896,428,0,2,4
9788984564145,다정독왕 1,8621,7000,310,33896,434,0,1,4
9788984565432,철담추혼 1,8379,7500,300,33896,420,0,2,4
9788984566040,생사번천 1,8277,7500,294,33896,412,0,2,4
9788984571372,하늘꽃,8386,8800,334,32625,434,0,3,1
9788984670938,RNA 3,8999,7500,282,31080,367,0,1,1
9788984776692,공주는 소리 내어 울지 않았다,2175,14000,312,34200,593,0,1,1
9788984970182,창백한 애인 1,8987,7500,271,33896,488,0,3,2
9788984970809,흑호 1,8773,7500,272,33896,490,0,3,2
9788984980662,심미주의자,8589,9000,298,31220,417,0,2,10
9788984982031,탱고,8188,8800,212,26460,297,0,2,10
9788984984479,바닷가 마지막 집,7252,10000,367,32288.77778,330,0,2,10
9788984984486,심미주의자,7245,10000,343,33896,617,0,2,10
9788984985001,벚꽃 뜰,7109,9000,327,27360,425,0,3,10
9788984985421,이상한 연애편지,6997,9800,311,26325,435,0,1,10
9788984985810,발칸의 장미를 내게 주었네,6881,9800,338,26325,473,0,1,10
9788985092340,소설 사주팔자(四柱八字),7753,8000,260,33896,364,0,1,1
9788985223737,폰 메일연가,7845,10000,268,33896,375,0,1,1
9788985247825,부끄러움을 가르칩니다,11259,6000,360,31080,468,0,12,1
9788985296366,삼수생의 사랑 이야기,8676,10000,320,33896,448,0,1,2
9788985320948,재벌본색 4,9999,6500,306,31080,398,0,4,5
9788985323055,아침 노래,4002,10000,320,34875,608,0,1,1
9788985345743,서해 해전,6588,12000,429,33896,601,0,2,1
9788985352680,너의 이름을 쓴다,9225,7000,312,31080,406,0,5,1
9788985412773,천지인 3,7510,8500,312,33896,437,0,1,1
9788985554640,수수밭으로 오세요,8683,8000,291,31080,378,0,2,1
9788985558716,칼바위를 스쳐 간 바람,7033,9500,317,32428.375,420,0,1,1
9788985577472,윈터스쿨 상,10381,6500,282,31080,395,0,1,1
9788985599658,화요일 오후,8540,8000,230,33975,345,0,1,1
9788985622165,소설 김대건 -상,9128,7000,258,31080,335,0,4,5
9788985622196,풍화 -상,9081,8000,306,31080,398,0,2,5
9788985622578,세종과 김종서 군신,6853,16000,542,33896,759,0,4,5
9788985622981,술과 책,1927,12000,286,33896,400,0,1,5
9788985712002,모래내 모래톱,11501,5000,286,31080,372,0,2,192
9788985712095,은어낚시통신,11381,8500,316,31080,411,0,1,192
9788985712262,그 여자를 찾아가는 여행 -상,11136,5800,297,31080,386,0,2,192
9788985712354,까마,11075,7000,504,31080,655,0,5,192
9788985712590,빗살무늬토기의 추억,7265,8000,212,31080,297,0,9,192
9788985712705,김승옥 소설전집 2,10741,7000,308,31080,400,0,4,192
9788985712736,김승옥 소설전집 5,10741,7000,264,31080,343,0,4,192
9788985712903,햇빛과 달빛,10355,6000,222,31080,289,0,3,192
9788985714471,청해당의 아침,8636,8000,345,33896,483,0,2,3
9788985730624,당태종 이세민 이십사장수 2,4210,10000,304,33896,426,0,2,2
9788985730631,당태종 이세민 이십사장수 3,4142,10000,308,33896,431,0,2,2
9788985761543,임이 가르쳐 주더이다,7602,9000,427,33896,598,0,3,1
9788985804172,사랑의 기쁨 -상,10297,7500,302,31080,393,0,5,3
9788985804431,내 마음의 풍차,9494,7000,292,31080,380,0,5,3
9788985804882,코리안 메모리즈,7866,8000,286,33896,400,0,1,1
9788985885416,돌아갈수 없는 나라 2,10422,6500,348,31080,452,0,1,1
9788986080599,소설 빙의,7978,8000,199,33896,279,0,1,1
9788986174571,부처님 입술,8063,9000,360,33896,504,0,3,1
9788986247893,남자의 분노 1,8848,7500,288,31080,374,0,3,3
9788986247909,남자의 분노 2,8848,7500,296,31080,385,0,3,3
9788986355499,달빛소나타,5567,9500,368,24064,368,0,1,6
9788986355512,샤이엔,8103,7500,262,33896,367,0,1,6
9788986382006,그대라서 1,1864,13800,345,34425,528,0,1,1
9788986419207,몸속에 별이 뜬다,9860,7000,270,31080,351,0,13,1
9788986442229,데프콘 3,10335,7500,342,31080,445,0,1,2
9788986442427,삼국의 혼 1,9789,7000,296,31080,385,0,2,2
9788986607055,민달팽이,9104,8000,264,31080,343,0,1,2
9788986607789,무진기행,5306,7000,158,31080,205,0,4,2
9788986633924,아직 오지 않은 날,8530,8000,286,34650,543,0,2,2
9788986660302,공무도하가 1,9584,7000,272,31080,354,0,3,1
9788986710113,슬픔의 재즈,10187,7000,358,31080,465,0,3,2
9788986710359,밀회 1,9722,7500,316,31080,411,0,3,2
9788986775051,새야 새야 파랑새야 5,9526,6800,254,31080,330,0,2,1
9788986781236,마교 2,10447,6000,290,31080,377,0,2,2
9788986781274,마교 6,10386,6000,316,31080,411,0,2,2
9788986795417,양지,8365,10000,384,33896,538,0,1,1
9788986894462,신의 꽃 1,9585,7500,344,31080,447,0,1,1
9788986960129,사랑이란 이름으로 기다림을 만들지 마라,9114,7800,261,31080,339,0,1,4
9788986960358,안개구름 낀 도시,8473,8000,254,33896,356,0,1,4
9788986960402,지워지지 않는 그림자 - 상,8122,8000,275,33896,385,0,1,4
9788986960457,마흔 살 남자에겐 이모가 필요하다,7972,9000,328,33896,459,0,1,4
9788987007366,그 여자의 나팔소리,8049,8000,258,33896,361,0,2,2
9788987029542,사계절이 사는 집,8961,8000,334,31080,434,0,5,2
9788987029818,무희의 사랑,8626,8000,308,33896,431,0,1,2
9788987038360,13월의 아이들 1,8800,8000,326,33896,456,0,2,8
9788987038414,작은 새들,8708,8000,278,33896,389,0,1,8
9788987038476,로메슈제의 향기,8586,8000,248,33896,347,0,1,8
9788987038599,가버린 세월,7564,9000,272,33896,381,0,1,8
9788987184081,나만의 너 2,10147,6500,304,31080,395,0,1,1
9788987315799,우리들의 교향곡,6255,10000,239,33896,335,0,2,1
9788987381398,道(도),7600,8800,270,33896,378,0,4,1
9788987445076,히든 카드 1,9753,7500,270,31080,351,0,8,2
9788987445137,사랑꽃 1,9012,7000,252,31080,328,0,1,2
9788987507606,흉가,9026,7500,294,31080,382,0,3,1
9788987515731,보도방 1,8843,7500,252,31080,328,0,5,3
9788987527826,내 우울한 젊음의 기억들,1616,11200,380,22560,372,0,2,2
9788987598024,하늘바라기,8298,7500,280,31080,364,0,1,1
9788987714189,무영신화 2,9981,6000,280,31080,364,0,2,2
9788987714196,무영신화 3,9981,6000,280,31080,364,0,2,2
9788987905044,변명 1,9835,7500,286,31080,372,0,3,10
9788987905488,꺽지 -상,8687,7500,324,33896,454,0,3,10
9788987928630,천명 1,8226,8000,288,33896,403,0,1,2
9788987944364,따뜻한 학교,7574,8000,319,33896,447,0,4,5
9788987944371,누가 나비의 집을 보았을까,7543,8500,352,33896,493,0,1,5
9788987944562,세종대왕 납시오 1,5940,9000,259,48316,492,0,4,5
9788987944609,공학 3동,4903,12000,248,33896,347,0,4,5
9788987944678,세종대왕 2,1396,14000,278,34126,361,0,4,5
9788987976464,무인 1,9109,7500,310,31080,403,0,1,53
9788988045923,국화꽃 향기,8900,14000,200,33896,768,0,5,10
9788988135082,양녕대군 1,9758,7500,342,33896,479,0,2,2
9788988135129,양녕대군 5,9758,7500,342,33896,479,0,2,2
9788988246733,이제 나는 눈물을 믿지 않는다 - 전2권,7364,15600,430,33896,1364,0,3,3
9788988246948,내 삶의 전부를 눈물로 채워도...,6663,9500,304,33896,426,0,3,3
9788988284148,피에로는 울지 않는다,6765,9000,289,33896,405,0,1,1
9788988286357,김용성의 리빠똥 장군 외,8923,9000,384,33896,538,0,1,1
9788988323793,운명 이야기,7048,9800,376,33896,526,0,1,2
9788988440940,사랑은 강물에 흐르고,7981,8500,318,33896,445,0,1,4
9788988527993,보하세지온에서 되풀이되는 이야기들,4340,7000,194,33896,272,0,2,2
9788988537114,너를 부르마,9165,7000,270,31080,351,0,1,18
9788988556221,"그대, 우리의 아픔을 아는가",8986,9000,302,31080,393,0,1,3
9788988556368,스나이퍼 1,8504,9500,298,33896,417,0,18,3
9788988556399,이기적인 유전자,8478,8000,272,48316,517,0,2,3
9788988640548,크림케이크,7017,9800,448,24064,448,0,4,1
9788988644560,사라나무 숲 이야기,8494,8500,312,33896,437,0,4,4
9788988644607,자새미 마을의 역,7830,10000,532,33896,745,0,4,4
9788988644676,장교와 스커트,7587,9000,294,33896,412,0,2,4
9788988644706,짱 1,7582,9000,284,33896,398,0,2,4
9788988653364,누구나 그 섬에 갈 수 없을까,4077,15000,376,26325,470,0,4,3
9788988653616,뿔 달린 아이들,2499,12800,252,24700,353,0,4,3
9788988653647,심복사,2050,14800,296,24064,296,0,2,3
9788988728161,명동시대 1,9427,7000,280,31080,364,0,6,1
9788988738337,당취별곡,5102,14800,396,24064,554,0,1,1
9788988773987,"빅토리아호, 붉은 얼음을 가르다",1753,13000,222,31080,289,0,2,1
9788988792988,질경이,8399,8000,327,33896,458,0,1,4
9788988803332,붉은 새벽 1,9067,7500,306,31080,428,0,3,4
9788988803554,나비처럼 날다,8763,8000,248,33896,446,0,1,4
9788988959640,레테의 연가,8795,9000,384,33896,538,0,7,4
9788988972199,21세기 젊은 소설,8843,7000,232,31080,302,0,5,3
9788988972311,삶의 미시적 공간을 비추는 젊은소설 2002,8514,7500,311,33896,435,0,5,3
9788988972502,그대 고운 두발,7958,7000,352,17024,246,0,5,3
9788989010975,수수꽃다리 숲에 들다,2711,12000,246,33896,344,0,1,1
9788989014812,우리가 일어서지 못하는 것은,5623,9000,237,30000,308,0,1,2
9788989015062,해골에 못 박기,9068,7000,272,31080,354,0,1,1
9788989027409,나쁜 신문 3,7781,8800,288,33896,403,0,1,6
9788989039488,유리열쇠,7627,9000,280,26634,392,0,3,1
9788989122166,리히터 9.6 - 상,9058,7500,300,31080,390,0,2,6
9788989122173,리히터 9.6 - 하,9058,7500,324,31080,421,0,2,6
9788989122272,늪 - 상,8966,7500,292,33896,409,0,1,6
9788989122562,안티 U.S.A 1,8708,7500,270,33896,378,0,1,6
9788989232827,그 해 우기,7043,8500,320,33896,448,0,2,4
9788989240464,껍질을 깨라,4893,15000,324,33896,454,0,2,4
9788989240563,어느 이야기들,3853,15000,323,33896,480,0,2,4
9788989251088,까마귀의 섬,8353,9000,342,33896,479,0,1,8
9788989251224,오늘의 소설 2004,7714,9500,346,33896,484,0,3,8
9788989251699,무녀리,6367,9500,256,33896,358,0,2,8
9788989295136,지휘자 1,6026,20000,656,33896,918,0,2,2
9788989295143,지휘자 2,6026,20000,656,33896,918,0,2,2
9788989352273,"남녘사람 북녁사람, 4월과 5월",8795,11000,414,33896,745,0,2,8
9788989352457,셰익스피어의 반지,8722,10000,328,33896,590,0,1,8
9788989355878,산막의 영물,7942,8000,310,33896,434,0,11,6
9788989444985,눈꽃열차,7978,8000,256,33896,358,0,1,3
9788989449331,장수왕의 나라,5005,13000,392,27383,510,0,1,1
9788989490265,우정의 골든골 1,8393,8500,296,32632.66071,266,0,3,2
9788989490593,Hand Phone,7119,8900,228,17024,160,0,3,2
9788989555117,디어 헌터,8647,8000,320,33896,448,0,8,1
9788989558798,육손이부대 - 상,7937,8000,255,33896,357,0,1,1
9788989620013,10시간 - 상,8784,8000,326,33896,456,0,1,1
9788989646464,자전거 말고 바이크,6212,9500,148,32895,192,0,1,1
9788989675198,그래서 아름다운 사랑,8205,8000,224,33896,314,0,1,3
9788989692577,붉은 의자,5771,9500,284,27406,398,0,2,2
9788989692607,바다 건너서,5436,12500,464,24064,650,0,4,2
9788989701255,길 가는 사람들,8308,8500,316,33896,442,0,2,1
9788989716044,이화중선 1,8550,7800,262,33896,367,0,1,1
9788989727248,라이트의 하늘,7210,8500,167,17024,117,0,1,1
9788989772002,엘렉트라,8691,9000,366,33896,512,0,3,2
9788989772026,세발 달린 새 1,8596,8000,330,33896,462,0,3,2
9788989807575,일곱난장이 1,7830,9000,300,31080,390,0,1,1
9788989842354,풍운 1,7978,8000,295,33896,413,0,1,1
9788989888185,"홍익인간의 꿈, 소설 최영 장군 1",1727,14000,344,33896,457,0,2,3
9788989888291,제복의 계절 - 하,798,18000,476,33896,680,0,1,3
9788989888314,소설 광개토호태왕 1,763,16000,344,30450,450,0,2,3
9788989903567,애정결핍이 두 남자에게 미치는 영향,7382,8800,308,31080,400,0,2,1
9788989994343,메밀꽃 필 무렵 & 산 & 돼지 외,6308,7500,207,25935,290,0,2,1
9788990132161,산왕 1,8344,7500,275,33896,385,0,1,1
9788990197979,나의 날개로 날고 싶다,7854,8500,319,33896,447,0,3,3
9788990229144,트루먼스버그로 가는 길,7158,9000,269,33896,377,0,1,1
9788990235923,달은 어디에 있나 1,7810,8500,292,33896,409,0,1,2
9788990246554,너이기에,7429,9000,380,33896,532,0,1,1
9788990251046,교장선생님과 아이들의 반란,7810,8000,222,31080,289,0,1,2
9788990251060,사막의 별들,7079,12000,339,33896,475,0,3,2
9788990287052,하얀 시계,8267,8500,334,33896,468,0,1,9
9788990365460,잠자는 숲속의 남자,7821,8800,237,33896,332,0,1,2
9788990365590,스물셋 그리고 마흔여섯,6790,9500,303,50700,576,0,6,2
9788990372376,생사지검 1,7089,8000,302,33896,423,0,1,6
9788990372871,불사인 4,6997,8000,299,33896,419,0,1,6
9788990462435,농땡이 사법연수생의 짜장면 비비는 법,7683,8800,263,48316,500,0,1,1
9788990468048,퇴함 1,8049,8500,314,33896,440,0,2,3
9788990468109,사랑의 조건,7825,8000,234,33896,328,0,1,3
9788990492227,날개 달린 물고기,7129,10000,405,33896,567,0,3,7
9788990492616,누가 말을 죽였을까,6087,10000,288,29400,374,0,1,7
9788990492975,돼지감자들,5058,10000,256,29400,333,0,1,7
9788990522627,여행,5319,10000,268,27720,348,0,3,1
9788990536143,자기 앞의 생,2966,12000,292,33600,521,0,2,1
9788990553447,달의 門,7187,9000,278,33896,389,0,4,5
9788990707017,우리들의 천국,7948,9000,400,33896,560,0,1,7
9788990707390,아내의 환상,5988,10000,335,33896,469,0,1,7
9788990707550,독도,4491,16000,443,33896,645,0,3,7
9788990707604,2015 신예작가,3782,12000,340,33896,510,0,1,7
9788990736185,나는 이중섭이다,7252,8500,251,33896,351,0,1,1
